epsilon,simulation,time_step,clustering,path_length,omega,s1,s2,<s>,<s>_std,n_s,N
0.1,1,43000,0.0621470610321075,2.2858639910813823,1.0951379956668474,51,42,33.333333333333336,8.666666666666666,9,300
0.1,1,44000,0.0628961306075621,2.2820289855072464,1.0657026607969973,59,51,42.85714285714285,11.469569320953742,7,300
0.1,1,45000,0.0612229932291822,2.2817391304347825,1.0601803252482631,53,45,33.333333333333336,10.121484300459318,9,300
0.1,1,46000,0.0603852235080222,2.2839910813823856,1.06398092354384,42,41,27.272727272727277,9.88194781214632,11,300
0.1,1,47000,0.0566648304034066,2.282118171683389,0.9678322401668832,51,51,37.5,10.161200716450788,8,300
0.1,1,48000,0.0589689111814948,2.284303232998885,1.030784346421353,47,44,33.333333333333336,10.862780491200215,9,300
0.1,1,49000,0.0593663486985221,2.2865328874024526,1.0079459532218915,46,45,30.0,10.08959860450355,10,300
0.1,1,50000,0.0596034283950894,2.28526198439242,1.0008378079150446,52,45,30.0,13.431306712304652,10,300
0.1,1,51000,0.0597937320319994,2.284593088071349,1.003172131287866,47,44,33.333333333333336,9.545214042184236,9,300
0.1,1,52000,0.0635352264315966,2.28577480490524,1.1069363680318909,46,45,33.333333333333336,9.899494936611664,9,300
0.1,1,53000,0.062938057202864,2.2858862876254182,1.023313552149684,45,44,30.0,9.85900603509299,10,300
0.1,1,54000,0.0616834632701684,2.286822742474917,1.06040565266116,53,37,30.0,10.334408546211051,10,300
0.1,1,55000,0.0576709006609524,2.283545150501672,0.93667342769212,56,46,33.333333333333336,11.294049564064943,9,300
0.1,1,56000,0.0612021690644249,2.28711259754738,1.0633887301999796,48,41,30.0,9.444575162494075,10,300
0.1,1,57000,0.0624610688566575,2.2834559643255297,1.0991832692704346,60,54,37.5,15.5,8,300
0.1,1,58000,0.0601793965910714,2.2868004459308806,1.012571593815389,48,41,30.0,10.237187113655782,10,300
0.1,1,59000,0.0574757706074504,2.285685618729097,0.9964069495725792,45,42,33.333333333333336,7.272474743090476,9,300
0.1,1,60000,0.0594714850260859,2.282118171683389,1.0380220945648495,51,46,33.333333333333336,9.591663046625438,9,300
0.1,1,61000,0.0603040173410915,2.2827870680044597,1.0089290209993955,47,40,33.333333333333336,6.69991708074726,9,300
0.1,1,62000,0.0567642375018445,2.2841471571906355,0.9452886451420368,40,39,27.272727272727277,7.628784117238999,11,300
0.1,1,63000,0.0579890384298363,2.2863991081382387,0.9583045472094682,45,39,30.0,8.966604708583958,10,300
0.1,1,64000,0.0565297286642239,2.284593088071349,0.94031359405725,42,41,30.0,9.736529155710468,10,300
0.1,1,65000,0.0588322211942663,2.2844147157190635,1.0060868222610515,43,43,30.0,9.412757300600074,10,300
0.1,1,66000,0.0572452013371124,2.283567447045708,1.0174261455728149,50,45,37.5,8.170067319184096,8,300
0.1,1,67000,0.0613700394988032,2.284838350055741,1.0480593431440244,36,34,30.0,4.381780460041329,10,300
0.1,1,68000,0.0599746936974423,2.288628762541806,1.052193369425828,66,52,37.5,13.88344337691482,8,300
0.1,1,69000,0.0603459865877081,2.289721293199554,1.0155392043380689,42,38,30.0,6.708203932499369,10,300
0.1,1,70000,0.0622363817070398,2.2852396878483834,1.047593959864946,44,43,30.0,9.033271832508971,10,300
0.1,1,71000,0.0569335011835544,2.2804459308807137,1.0409143636727722,45,43,33.333333333333336,7.630348761506398,9,300
0.1,1,72000,0.0607981448380621,2.2835005574136007,1.0285757294255022,51,41,27.272727272727277,12.664129077408214,11,300
0.1,1,73000,0.0585629556982587,2.2853065774804904,0.9765973971083302,57,45,33.333333333333336,13.424687043734846,9,300
0.1,1,74000,0.0598159728738047,2.2839241917502786,1.0578742351898975,46,36,30.0,6.841052550594828,10,300
0.1,1,75000,0.0599216378351344,2.288784838350056,1.0017701039492108,42,41,30.0,7.937253933193772,10,300
0.1,1,76000,0.0604741484191497,2.285484949832776,0.9857704007839916,44,43,30.0,9.38083151964686,10,300
0.1,1,77000,0.0560510921007421,2.283344481605351,0.9724794196590876,52,49,37.5,10.547511554864494,8,300
0.1,1,78000,0.0577440243240238,2.284927536231884,1.0039901762574082,40,39,27.272727272727277,8.985755485928413,11,300
0.1,1,79000,0.0607567902509572,2.28711259754738,1.0697497731865528,49,47,30.0,12.288205727444508,10,300
0.1,1,80000,0.0624635137292766,2.28561872909699,1.097175212029475,47,46,33.333333333333336,9.921917377424812,9,300
0.1,1,81000,0.0589949193864121,2.2841471571906355,0.971134003888702,40,36,30.0,6.180614856144977,10,300
0.1,1,82000,0.0619138572041548,2.287536231884058,0.9975504915836236,47,45,33.333333333333336,9.285592184789412,9,300
0.1,1,83000,0.0586385837754441,2.286711259754738,1.003452041271618,51,46,33.333333333333336,11.254628677422756,9,300
0.1,1,84000,0.0583236708637921,2.2851059085841694,0.9842410391593082,55,44,37.5,9.962429422585638,8,300
0.1,1,85000,0.0618134343567044,2.2854403567447044,1.1342292665697793,41,37,30.0,8.532291603080617,10,300
0.1,1,86000,0.0599040281079626,2.2862653288740247,1.0141236886152778,55,45,33.333333333333336,12.400716825158849,9,300
0.1,1,87000,0.0610765423759254,2.2852396878483834,1.0182430559972522,52,44,37.5,9.974968671630002,8,300
0.1,1,88000,0.0585922227835562,2.28561872909699,0.9669601819446216,52,49,33.333333333333336,11.64283279771532,9,300
0.1,1,89000,0.0605006389134665,2.284593088071349,1.0074778996328868,45,43,30.0,8.740709353364863,10,300
0.1,1,90000,0.0632259188854239,2.287290969899665,1.0654659386794456,48,39,30.0,8.648699324175862,10,300
0.1,1,91000,0.0603624276015381,2.287580824972129,1.0778916997748946,47,38,33.333333333333336,7.363574011458174,9,300
0.1,1,92000,0.0601277354584676,2.285641025641026,1.004932130254332,52,50,30.0,12.593649193144932,10,300
0.1,1,93000,0.0599559525172932,2.2862430323299887,1.000493821371118,53,51,33.333333333333336,14.197026292697904,9,300
0.1,1,94000,0.0610060804657463,2.2796878483835004,1.0084712703054255,39,39,33.333333333333336,5.163977794943222,9,300
0.1,1,95000,0.0568482661641049,2.2828539576365663,1.0152980288085691,54,45,33.333333333333336,11.489125293076055,9,300
0.1,1,96000,0.0569856413787912,2.2825641025641024,0.9721621717494198,45,45,33.333333333333336,8.615231988880057,9,300
0.1,1,97000,0.0608845533958212,2.284370122630992,1.0669383326502415,45,42,30.0,10.198039027185567,10,300
0.1,1,98000,0.0611937003165352,2.2809810479375696,1.06594889225373,57,45,37.5,10.295630140987,8,300
0.1,1,99000,0.0596317991273054,2.2833890746934227,0.9918466251335044,64,41,30.0,14.926486525636232,10,300
0.1,1,100000,0.0597217390206979,2.284437012263099,0.999627083591642,44,36,30.0,7.937253933193772,10,300
0.1,1,101000,0.0599885082512375,2.2824303232998884,1.0330622515533427,62,52,37.5,15.402921800749365,8,300
0.1,1,102000,0.0576199624755112,2.283322185061316,1.0158776313990925,45,38,33.333333333333336,7.542472332656507,9,300
0.1,1,103000,0.060533972273517,2.2858193979933112,1.0088355561770683,42,38,30.0,5.932958789676531,10,300
0.1,1,104000,0.06052990072525,2.287580824972129,1.0220448824843136,48,45,37.5,6.910137480542627,8,300
0.1,1,105000,0.0599779333597468,2.286510590858417,1.1105609452942709,58,41,37.5,9.17877987534291,8,300
0.1,1,106000,0.0575421910931046,2.2835228539576367,0.95331078967507,51,50,33.333333333333336,13.224556283251582,9,300
0.1,1,107000,0.0591596859839479,2.282251950947603,1.0319212808828064,42,41,33.333333333333336,6.200358412579424,9,300
0.1,1,108000,0.06124998232475,2.287603121516165,1.1019662032396806,53,44,33.333333333333336,13.097921802925669,9,300
0.1,1,109000,0.0578080579238253,2.283322185061316,0.9702236486166552,47,45,30.0,10.497618777608569,10,300
0.1,1,110000,0.0583432439758615,2.2856633221850613,0.9779756818963856,38,35,27.272727272727277,6.716207115368683,11,300
0.1,1,111000,0.0576821086244686,2.2826532887402453,1.0241059759829148,48,47,30.0,12.537942414925984,10,300
0.1,1,112000,0.0602685294887176,2.281806020066889,1.0428006487276205,56,50,37.5,10.758717395675006,8,300
0.1,1,113000,0.0589703079679325,2.282497212931996,0.986949558145171,49,42,33.333333333333336,8.498365855987975,9,300
0.1,1,114000,0.0597741197672247,2.284102564102564,1.0099759440518774,55,41,37.5,9.327379053088816,8,300
0.1,1,115000,0.0650156136032496,2.287759197324415,1.072685662906805,43,42,37.5,5.291502622129181,8,300
0.1,1,116000,0.0582650680736652,2.282207357859532,1.0116336952197764,49,42,30.0,11.349008767288886,10,300
0.1,1,117000,0.0626015596090131,2.2837904124860646,1.1323705463592175,58,39,33.333333333333336,11.41149517908246,9,300
0.1,1,118000,0.0585754722441281,2.284035674470457,1.0083064636080183,52,47,33.333333333333336,10.055402085998905,9,300
0.1,1,119000,0.0608136918887516,2.2851059085841694,1.0080939916254816,45,44,33.333333333333336,11.832159566199232,9,300
0.1,1,120000,0.0605075548206078,2.2851059085841694,0.9936178287552117,50,42,33.333333333333336,9.498537899183338,9,300
0.1,1,121000,0.0608191511425695,2.281850613154961,1.069837877340035,41,37,30.0,5.513619500836088,10,300
0.1,1,122000,0.0598912137242865,2.2834336677814937,1.0513602060239808,52,42,33.333333333333336,8.96908269804914,9,300
0.1,1,123000,0.0595194544881357,2.284392419175028,0.9518343786326052,56,50,37.5,11.757976016304848,8,300
0.1,1,124000,0.0578482003024871,2.283634336677815,0.9575765799592332,44,43,33.333333333333336,8.16496580927726,9,300
0.1,1,125000,0.0622429866808383,2.28396878483835,1.0382337626388038,47,42,30.0,8.23407554009556,10,300
0.1,1,126000,0.0653176444457852,2.285083612040134,1.1345911284819687,48,43,33.333333333333336,9.533566430716728,9,300
0.1,1,127000,0.063546445971485,2.284258639910814,1.119801512537283,44,42,37.5,4.153311931459037,8,300
0.1,1,128000,0.0611582977935335,2.2853288740245263,1.0154348142919098,48,42,30.0,11.46298390472568,10,300
0.1,1,129000,0.0605965652283931,2.284994425863991,1.053516941575792,50,40,30.0,9.777525249264253,10,300
0.1,1,130000,0.0642164636887559,2.2833890746934227,1.15147111338401,51,44,37.5,10.18577439373168,8,300
0.1,1,131000,0.0614220396662082,2.282497212931996,1.0423458783485915,50,48,30.0,11.269427669584644,10,300
0.1,1,132000,0.0601020743153421,2.285574136008919,0.9733535222927772,44,40,30.0,7.321202087089251,10,300
0.1,1,133000,0.0603053960138418,2.282809364548495,1.073856821703821,47,44,33.333333333333336,8.563488385776752,9,300
0.1,1,134000,0.055494834047776,2.2807803790412486,0.9718627347205904,47,45,33.333333333333336,9.899494936611664,9,300
0.1,1,135000,0.0578633086873378,2.2834336677814937,1.0183959725688083,44,44,33.333333333333336,9.018499505645789,9,300
0.1,1,136000,0.0610921478241066,2.285953177257525,1.0547014909418428,46,44,33.333333333333336,8.110350040397625,9,300
0.1,1,137000,0.0590724139177615,2.2872240802675585,1.1060632965717276,48,38,30.0,9.1323600454647,10,300
0.1,1,138000,0.0597336486988386,2.2858193979933112,1.0779366242766075,52,47,33.333333333333336,11.709445380166864,9,300
0.1,1,139000,0.0579641793504268,2.285217391304348,0.9938084290538648,55,53,37.5,14.891272611835433,8,300
0.1,1,140000,0.0623762134309653,2.285484949832776,1.0749424659992532,56,39,30.0,11.974973903938164,10,300
0.1,1,141000,0.0596256089958512,2.285418060200669,1.0808648513122958,53,45,30.0,11.815244390193545,10,300
0.1,1,142000,0.0612130907464903,2.284927536231884,1.0087444301807695,48,43,33.333333333333336,8.70504323813373,9,300
0.1,1,143000,0.0624436240616459,2.2824303232998884,1.0553681294656645,44,42,37.5,5.024937810560445,8,300
0.1,1,144000,0.060466447273771,2.2847045707915274,1.0357763848500738,49,48,33.333333333333336,10.635370755695876,9,300
0.1,1,145000,0.0588673060233879,2.282408026755853,1.0225155797912535,39,38,30.0,7.224956747275377,10,300
0.1,1,146000,0.0618686750909974,2.284280936454849,1.04507398600861,64,54,37.5,14.430869689661812,8,300
0.1,1,147000,0.0551004722414761,2.286911928651059,0.9585169281152842,49,45,33.333333333333336,11.972189997378647,9,300
0.1,1,148000,0.0567850831814106,2.287313266443701,0.9797761987978983,48,45,30.0,12.8763348822559,10,300
0.1,1,149000,0.0598902759461314,2.2853957636566333,1.0181600058017664,51,46,33.333333333333336,12.19289410544792,9,300
0.1,1,150000,0.0559571370560591,2.2846376811594205,0.978788208741747,56,50,37.5,11.20267825120404,8,300
0.1,1,151000,0.0578533922370866,2.281627647714604,0.9908919860365302,50,43,33.333333333333336,9.899494936611664,9,300
0.1,1,152000,0.0605125228023197,2.284548494983277,1.105464672916751,44,42,33.333333333333336,7.453559924999299,9,300
0.1,1,153000,0.0582539941302363,2.283701226309922,1.0015683852408448,38,37,30.0,6.465291950097845,10,300
0.1,1,154000,0.0605723192841916,2.2839241917502786,1.0643575865529344,44,43,33.333333333333336,7.023769168568493,9,300
0.1,1,155000,0.0590310102540609,2.28561872909699,1.007017352063398,44,41,33.333333333333336,7.615773105863909,9,300
0.1,1,156000,0.0592933575304642,2.28479375696767,1.0252461944708977,37,35,30.0,4.795831523312719,10,300
0.1,1,157000,0.0530348705936447,2.284726867335563,0.9014774370712684,47,45,30.0,11.198214143335536,10,300
0.1,1,158000,0.0574974192401975,2.2834559643255297,0.9683235305675324,49,41,33.333333333333336,10.02219758558194,9,300
0.1,1,159000,0.0605199703199837,2.285217391304348,1.0322167185948743,39,37,30.0,7.334848328356899,10,300
0.1,1,160000,0.0588610674130542,2.284035674470457,1.00420466294226,58,53,37.5,15.264337522473747,8,300
0.1,1,161000,0.0603122742590554,2.2847045707915274,1.0523955971269676,40,38,33.333333333333336,4.47213595499958,9,300
0.1,1,162000,0.0604117308718462,2.282742474916388,1.1008742245725307,54,45,33.333333333333336,11.962905629950908,9,300
0.1,1,163000,0.0571098378462407,2.2825641025641024,0.989313918779402,49,45,30.0,11.806777714516354,10,300
0.1,1,164000,0.064116973730888,2.283589743589744,1.1289519979179192,51,48,33.333333333333336,11.460075625114056,9,300
0.1,1,165000,0.0616213256498762,2.2824303232998884,1.1162073603050904,59,53,33.333333333333336,12.762793146051097,9,300
0.1,1,166000,0.060394232352569,2.2849052396878484,0.9968946111636378,40,35,30.0,5.253570214625479,10,300
0.1,1,167000,0.0635710734566449,2.281426978818283,1.1206058372698535,39,34,27.272727272727277,6.239039977008543,11,300
0.1,1,168000,0.0553310120041065,2.280602006688963,0.9144756307685462,45,37,33.333333333333336,6.9602043392737,9,300
0.1,1,169000,0.0576476615237771,2.283879598662208,1.026608727354769,48,46,37.5,10.173494974687902,8,300
0.1,1,170000,0.0605233014970582,2.283589743589744,1.008069194739594,58,56,37.5,13.209844813622906,8,300
0.1,1,171000,0.0624962623233576,2.2886064659977703,1.0669627775170378,54,47,33.333333333333336,12.806248474865695,9,300
0.1,1,172000,0.0607659200376094,2.28164994425864,1.0362725142926383,46,41,30.0,8.809086218218097,10,300
0.1,1,173000,0.0583709861064357,2.279375696767001,1.063687421720752,44,44,33.333333333333336,12.0,9,300
0.1,1,174000,0.0627071711894523,2.2839910813823856,1.0324028134770873,51,45,33.333333333333336,11.372481406154654,9,300
0.1,1,175000,0.0620948702777267,2.281426978818283,1.0618945863049358,43,43,30.0,9.643650760992957,10,300
0.1,1,176000,0.0585160647200705,2.2833890746934227,0.9859121344019532,53,47,30.0,11.593101396951552,10,300
0.1,1,177000,0.0610338164523474,2.285351170568562,1.1389663839821809,56,55,37.5,13.97318861248212,8,300
0.1,1,178000,0.0607915005262043,2.287068004459309,0.960977112291214,47,45,37.5,5.522680508593631,8,300
0.1,1,179000,0.0580428041727229,2.2851727982162764,0.9736389034318624,47,46,30.0,12.198360545581526,10,300
0.1,1,180000,0.0608144003613066,2.2830992196209587,1.0189465566942542,55,48,37.5,11.789826122551595,8,300
0.1,1,181000,0.0620594466490074,2.2859085841694537,1.1252887741704654,45,45,30.0,10.972693379476162,10,300
0.1,1,182000,0.0612378310137767,2.282274247491639,1.0368795873606105,53,51,33.333333333333336,12.605113600792691,9,300
0.1,1,183000,0.0615689587036576,2.281226309921962,1.1082105547673158,48,45,27.272727272727277,13.477866765997632,11,300
0.1,1,184000,0.061601895626264,2.2858639910813823,1.0234218525090388,37,34,27.272727272727277,6.20982958470475,11,300
0.1,1,185000,0.0599259886507042,2.28314381270903,1.0323161051876353,53,37,30.0,10.315037566582102,10,300
0.1,1,186000,0.0605948720360932,2.282943143812709,1.0176225249664907,49,47,33.333333333333336,10.624918300339484,9,300
0.1,1,187000,0.0593418192267676,2.285128205128205,0.9893063835787704,52,40,33.333333333333336,10.088497300281038,9,300
0.1,1,188000,0.0598723765331772,2.2823857302118173,1.080226336239442,62,38,33.333333333333336,11.962905629950908,9,300
0.1,1,189000,0.0562718576049484,2.282675585284281,1.026530070415031,48,40,33.333333333333336,7.803133273813083,9,300
0.1,1,190000,0.057974589121747,2.279866220735786,0.9654494166250758,46,43,33.333333333333336,7.888106377466155,9,300
0.1,1,191000,0.0534371515782254,2.28082497212932,0.9652706469789154,62,47,37.5,12.668859459319927,8,300
0.1,1,192000,0.0573760686925782,2.2861984392419177,1.007102646974343,66,47,37.5,14.097872179871684,8,300
0.1,1,193000,0.0550766770345112,2.288294314381271,0.937956113060586,61,46,30.0,13.326664999166145,10,300
0.1,1,194000,0.0564754579243495,2.2889409141583053,1.0115828819140589,40,39,30.0,8.414273587185052,10,300
0.1,1,195000,0.0568764675008371,2.279754738015608,0.9875834417894696,45,45,33.333333333333336,7.615773105863909,9,300
0.1,1,196000,0.0565802327344827,2.281806020066889,0.9586364573177152,52,45,42.85714285714285,4.763809143009447,7,300
0.1,1,197000,0.0607246169929988,2.2829208472686733,1.043850415816103,44,38,30.0,10.029955134495866,10,300
0.1,1,198000,0.059319634015095,2.2841917502787066,1.1083831249837723,48,44,37.5,5.678908345800274,8,300
0.1,1,199000,0.0585296030180037,2.282497212931996,0.980946362280118,43,40,30.0,8.087026647662292,10,300
0.1,1,200000,0.0588482598051996,2.2830992196209587,1.0130457525556826,49,48,30.0,12.288205727444508,10,300
0.1,1,201000,0.0606505203933928,2.2844816053511705,1.0765349085894342,56,46,33.333333333333336,14.015864027752428,9,300
0.1,1,202000,0.05959320983396,2.2831661092530657,1.045789519258513,50,49,30.0,11.86591757935306,10,300
0.1,1,203000,0.059078406255136,2.286332218506132,0.9855673383997966,55,50,37.5,11.5974135047432,8,300
0.1,1,204000,0.059140451024491,2.2838127090301,0.9801461441728856,49,40,33.333333333333336,10.110500592068734,9,300
0.1,1,205000,0.0587260752344792,2.2839241917502786,0.9846465230074778,47,42,30.0,9.033271832508971,10,300
0.1,1,206000,0.0571063461317285,2.2834559643255297,0.9715502301794132,42,42,27.272727272727277,8.464803161443475,11,300
0.1,1,207000,0.0569211466104037,2.283678929765886,0.9851579590180624,65,41,37.5,13.74772708486752,8,300
0.1,1,208000,0.0604985023545989,2.2818729096989965,1.1089374023806362,51,44,33.333333333333336,10.284832413694344,9,300
0.1,1,209000,0.0624955370490372,2.286822742474917,1.1494706731381408,48,48,37.5,8.602325267042627,8,300
0.1,1,210000,0.0618043962809116,2.28526198439242,1.0025642879721706,46,45,30.0,10.564090116995406,10,300
0.1,1,211000,0.0599895113623408,2.2853957636566333,0.9879987244084116,65,59,42.85714285714285,12.710272239734412,7,300
0.1,1,212000,0.0591642957198347,2.283879598662208,1.0046430971849634,44,43,33.333333333333336,7.512951779723097,9,300
0.1,1,213000,0.0591561623201081,2.286510590858417,0.9699613835145402,52,45,33.333333333333336,10.98483803552272,9,300
0.1,1,214000,0.0620131272836655,2.2861761426978817,1.0199986246012889,49,39,27.272727272727277,9.714945459921852,11,300
0.1,1,215000,0.0597915266572532,2.2863991081382387,0.9863214578592376,42,40,30.0,8.049844718999243,10,300
0.1,1,216000,0.0614276463197706,2.284437012263099,1.1071051603987871,64,36,30.0,12.89961239727768,10,300
0.1,1,217000,0.0568641268831344,2.2831661092530657,0.9540786976472008,47,47,37.5,7.297259759663212,8,300
0.1,1,218000,0.058111813021511,2.282274247491639,0.9981622444758658,50,48,33.333333333333336,9.966610925150702,9,300
0.1,1,219000,0.0573838106145009,2.283612040133779,0.9722679016298568,44,38,30.0,8.79772697916911,10,300
0.1,1,220000,0.0602357258031101,2.2807134894091416,1.0620958078634282,38,38,27.272727272727277,7.735289958611871,11,300
0.1,1,221000,0.0590986942577869,2.2814715719063545,1.0006177998732224,48,37,30.0,7.861297602813418,10,300
0.1,1,222000,0.0618645652631204,2.2838127090301,1.1085212876884347,44,41,30.0,8.774964387392123,10,300
0.1,1,223000,0.0607796796874896,2.2835228539576367,1.0197186681810897,42,39,30.0,6.841052550594828,10,300
0.1,1,224000,0.058938461587685,2.2849721293199554,1.0130612951156213,60,45,33.333333333333336,14.375905768565216,9,300
0.1,1,225000,0.0620591854876037,2.282608695652174,1.0746657313132162,39,38,27.272727272727277,9.23521825396385,11,300
0.1,1,226000,0.0598176247653341,2.286555183946488,1.0225151908722725,57,51,33.333333333333336,15.033296378372908,9,300
0.1,1,227000,0.0586971295053425,2.2809810479375696,1.0041523220023223,56,49,33.333333333333336,13.241349377360804,9,300
0.1,1,228000,0.0576245979441788,2.284994425863991,1.0100496962332637,50,41,33.333333333333336,9.60324019392529,9,300
0.1,1,229000,0.0605830584580789,2.282073578595318,0.9821324681861844,51,46,33.333333333333336,12.0,9,300
0.1,1,230000,0.0590030142145484,2.2858862876254182,1.0378270989883709,43,42,30.0,9.033271832508971,10,300
0.1,1,231000,0.0582750769147164,2.2813154960981046,0.9550512706761036,56,44,33.333333333333336,10.519822558706334,9,300
0.1,1,232000,0.0585256893380312,2.287803790412486,1.0241134286162503,36,35,27.272727272727277,7.42343842276131,11,300
0.1,1,233000,0.0597938974760036,2.288517279821628,1.0464822481123557,43,39,30.0,7.3484692283495345,10,300
0.1,1,234000,0.0585549708322019,2.284548494983277,1.0576238057824008,55,48,33.333333333333336,13.02134998974974,9,300
0.1,1,235000,0.0549547521931444,2.2816053511705685,0.9136762809814908,47,45,33.333333333333336,9.820613241770824,9,300
0.1,1,236000,0.0594486977197233,2.283210702341137,1.0617114614562435,45,43,30.0,8.07465169527454,10,300
0.1,1,237000,0.059962324514854,2.2820289855072464,1.0051063424821027,43,41,33.333333333333336,7.888106377466155,9,300
0.1,1,238000,0.0613611621029329,2.284726867335563,1.0521450719037408,43,43,30.0,10.844353369380768,10,300
0.1,1,239000,0.0605653341848951,2.28113712374582,1.009449214125554,43,41,33.333333333333336,7.363574011458174,9,300
0.1,1,240000,0.0591984293627983,2.283589743589744,1.0295413194536436,58,34,30.0,10.927030703718188,10,300
0.1,1,241000,0.0586177935805555,2.2851059085841694,0.990875037878266,44,43,30.0,9.85900603509299,10,300
0.1,1,242000,0.0608779516233436,2.2828985507246378,1.0739938264096682,48,39,30.0,9.9498743710662,10,300
0.1,1,243000,0.0602265287140864,2.286510590858417,1.049645560152681,51,47,30.0,13.45362404707371,10,300
