epsilon,simulation,time_step,clustering,path_length,omega,s1,s2,<s>,<s>_std,n_s,N
0.3,2,131000,0.3246703025735929,1.933880188913746,1.6524042647665458,90,64,42.85714285714285,29.987752602061548,7,298
0.3,2,132000,0.3257782941134595,1.95871466341265,1.6500477819021988,87,65,42.85714285714285,29.83013132210245,7,298
0.3,2,133000,0.3281457830407421,1.9684767134431564,1.6546268393423031,76,64,37.5,28.88771365130858,8,298
0.3,2,134000,0.3334866436276122,1.973922671909249,1.6768234643195532,87,86,42.85714285714285,33.89660147915621,7,298
0.3,2,135000,0.3373631243494062,1.980611483967189,1.689293443376262,90,63,37.5,29.61418578992169,8,298
0.3,2,136000,0.3339229752647064,1.98958262716652,1.6447293829504004,74,73,37.5,29.090376415577712,8,298
0.3,2,137000,0.3420568845332082,1.9852213409260389,1.6940176812006096,89,64,37.5,29.0516780926679,8,298
0.3,2,138000,0.3372201517777516,1.995932479153956,1.6822122035022116,102,74,37.5,33.462665763504255,8,298
0.3,2,139000,0.3388238229189495,1.9964748152667613,1.672820127856115,80,80,42.85714285714285,30.999670834328786,7,298
0.3,2,140000,0.3357590454255487,1.9853343276162068,1.6923909529107528,127,74,42.85714285714285,42.719779866435815,7,298
0.3,2,141000,0.334042372351871,1.987910424152035,1.6564282359810842,104,57,37.5,32.59984662540608,8,298
0.3,2,142000,0.3416176665321834,1.9766343524732783,1.710585673846959,86,65,37.5,30.079062485390065,8,298
0.3,2,143000,0.3393005778861684,1.9964296205906944,1.686880542457091,65,61,37.5,23.119256043393783,8,298
0.3,2,144000,0.3497559855307856,2.0098298420446072,1.7209311535016116,78,77,33.333333333333336,29.158570304838715,9,298
0.3,2,145000,0.3499362709708014,1.9672010994044893,1.7393798299937624,76,65,30.0,27.36421020237931,10,298
0.3,2,146000,0.342159548407961,2.0047228436490183,1.692461960341018,88,53,37.5,26.320144376503716,8,298
0.3,2,147000,0.3360086551556637,1.9844756287709309,1.6834924713104316,87,56,33.333333333333336,25.503812351184763,9,298
0.3,2,148000,0.3408298719778202,1.9657876302171604,1.7243387386186175,100,82,42.85714285714285,34.6716375295369,7,298
0.3,2,149000,0.3411551872635535,1.975753056289969,1.7287636035329548,78,73,37.5,28.24004249288588,8,298
0.3,2,150000,0.3434850497138881,1.989673016518654,1.7129776935062455,86,56,33.333333333333336,25.888650451930133,9,298
0.3,2,151000,0.3519693918675409,2.019343321356744,1.7300752832340287,101,74,37.5,32.58450552026223,8,298
0.3,2,152000,0.3544154848327497,1.9920231396741463,1.7575493969251836,90,75,42.85714285714285,33.79530217322508,7,298
0.3,2,153000,0.3450892238683917,1.992203918378415,1.6967532678005075,93,64,33.333333333333336,28.00396797281096,9,298
0.3,2,154000,0.3459407036588552,1.9804533026009536,1.72033831350358,126,88,42.85714285714285,44.13430337836859,7,298
0.3,2,155000,0.3447543278857864,1.946941450297155,1.759397458689691,109,78,42.85714285714285,36.36885862315479,7,298
0.3,2,156000,0.349925364727249,1.9463087248322148,1.7735043360986322,124,100,50.0,46.81167945431282,6,298
0.3,2,157000,0.344436998882455,1.9335699335699337,1.7411417208370648,98,75,37.5,34.11378020683137,8,297
0.3,2,158000,0.3430815771424658,1.9454454454454453,1.7408185668269358,104,85,33.333333333333336,35.4400902933387,9,297
0.3,2,159000,0.3435207266737927,1.945013195013195,1.7337541691099694,119,85,37.5,40.74309757492672,8,297
0.3,2,160000,0.34659905541964,1.951496951496952,1.729839422696401,104,79,37.5,36.069377593742864,8,297
0.3,2,161000,0.3498832091344943,1.960879523591388,1.7502517616804958,90,64,33.333333333333336,32.72104317815474,9,296
0.3,2,162000,0.3468797701304695,1.9824553366926247,1.696549219474783,118,68,37.5,40.90232267243512,8,296
0.3,2,163000,0.3483309854932817,1.9911131470453505,1.706938871736991,89,72,30.0,30.860978597575286,10,296
0.3,2,164000,0.3546887971721489,2.008176820888685,1.7248407238165946,62,57,30.0,24.441767530193065,10,296
0.3,2,165000,0.3519853550255356,2.0023591387998168,1.7137569623466922,87,62,33.333333333333336,30.962342719288323,9,296
0.3,2,166000,0.3485546865091078,2.0054741181859828,1.6757116355902588,112,91,37.5,43.31281565541543,8,296
0.3,2,167000,0.3536329853831066,2.021369674759505,1.7048063392998465,115,112,37.5,46.021733996015406,8,296
0.3,2,168000,0.3494750433007682,1.9967246907924876,1.700413692780543,101,91,33.333333333333336,38.38691906829143,9,296
0.3,2,169000,0.3579068567438188,1.9975950526797983,1.7460027806680622,92,92,37.5,38.66846260197062,8,296
0.3,2,170000,0.3555239290057818,2.02141548327989,1.7066703568493735,103,72,30.0,34.64390278245221,10,296
0.3,2,171000,0.3567641912065159,1.9990380210719196,1.7290355527268086,88,81,30.0,34.86258739680691,10,296
0.3,2,172000,0.3483817602226248,1.989120476408612,1.7029149315682603,153,74,33.333333333333336,49.01020301937138,9,296
0.3,2,173000,0.3548407093737864,1.9688458434221143,1.7358112718221277,107,92,33.333333333333336,40.17461885320133,9,295
0.3,2,174000,0.3485781214147372,1.996148968061801,1.6919375549490856,141,112,33.333333333333336,51.52130088074683,9,295
0.3,2,175000,0.3480377889927932,1.9677509228947552,1.7092691318690012,107,98,27.272727272727277,38.29096952425517,11,294
0.3,2,176000,0.3466941507761274,1.9656613498641775,1.6784208541377232,94,88,30.0,38.08674310045426,10,294
0.3,2,177000,0.3482948817188823,1.9551670497550555,1.7050486205898523,98,61,27.272727272727277,32.87190264452416,11,294
0.3,2,178000,0.3570945335851959,1.9582549743446864,1.742339284390112,127,104,33.333333333333336,48.21249261803878,9,294
0.3,2,179000,0.3570579973265508,1.9669615286387592,1.7433121135878673,90,70,25.0,29.91097903223274,12,294
0.3,2,180000,0.3552898795584636,1.954075828283532,1.7473574044453462,90,87,30.0,37.78888725538237,10,294
0.3,2,181000,0.3569217220685041,1.946994497457686,1.7506634011071185,120,79,27.272727272727277,37.59373958784025,11,294
0.3,2,182000,0.3562478789681276,1.9397353779980364,1.7390742788975575,86,76,23.07692307692308,28.64762451814364,13,293
0.3,2,183000,0.3604415045814725,1.9365561737341623,1.761433287499112,81,66,25.0,31.20096152364539,12,293
0.3,2,184000,0.355877236877537,1.9419338134915032,1.717623547112382,111,87,25.0,38.0,12,292
0.3,2,185000,0.3569762049578581,1.9521960175116508,1.730022261999393,98,87,25.0,37.42770809618635,12,292
0.3,2,186000,0.3592207964810722,1.962293461375512,1.736881058759894,95,78,23.07692307692308,33.634829792165284,13,292
0.3,2,187000,0.3646738564340008,1.9605517111519088,1.7478801443872891,107,94,23.07692307692308,35.868266537131376,13,292
0.3,2,188000,0.3661882287714761,1.9674716377159536,1.765615065536531,96,93,25.0,36.62649314362488,12,292
0.3,2,189000,0.3603784357337026,1.9700607258861744,1.7470329156888984,109,75,23.07692307692308,34.949329339799576,13,292
0.3,2,190000,0.3558990433205332,1.9447582733135624,1.73274275949814,85,68,21.428571428571427,27.217941261796643,14,292
0.3,2,191000,0.3607796755578613,1.9440756955232312,1.760927393060778,90,77,23.07692307692308,31.733170072342865,13,292
0.3,2,192000,0.3665964208069793,1.927387845407899,1.802737978954676,112,78,23.07692307692308,35.133725937122755,13,292
0.3,2,193000,0.3656571323109936,1.9395800969731205,1.77467555533292,99,67,23.07692307692308,32.06834417653728,13,292
0.3,2,194000,0.359384234759129,1.919338134915031,1.7763669753563294,99,64,21.428571428571427,31.565610323610738,14,292
0.3,2,195000,0.3599255664275136,1.9392270394953632,1.759560363566063,109,90,25.0,37.72488126776103,12,292
0.3,2,196000,0.3602582007771465,1.9249399802287808,1.7539633276571889,80,65,21.428571428571427,27.238927726205915,14,292
0.3,2,197000,0.3537826026555362,1.961587346419997,1.7052774630385754,118,77,25.0,37.953919428696686,12,292
0.3,2,198000,0.3663832200830941,1.9685778844795931,1.743122021383448,84,71,21.428571428571427,27.48171934139463,14,292
0.3,2,199000,0.3578557949711717,1.97034317186838,1.725981914971655,106,46,21.428571428571427,29.151609330028627,14,292
0.3,2,200000,0.3642929564489607,1.9770041896154027,1.7376251591126088,79,65,23.07692307692308,28.936167250483077,13,292
0.3,2,201000,0.3582372135254374,1.9797109636115424,1.7296082671298905,94,73,21.428571428571427,29.647245802493515,14,292
0.3,2,202000,0.3586335506598969,2.004354375559008,1.6838779009968026,98,57,21.428571428571427,29.989794182388792,14,292
0.3,2,203000,0.3581784390579301,1.9869604104881609,1.706944313903214,96,63,21.428571428571427,29.21524622940731,14,292
0.3,2,204000,0.3692581009135005,1.9760635146344356,1.767717427676399,70,61,18.75,24.12856191321812,16,291
0.3,2,205000,0.3733245707697748,1.9613698305486431,1.7886196756895407,111,62,21.428571428571427,32.084073231153816,14,291
0.3,2,206000,0.3730095410195355,1.9814669984595328,1.757292699021316,63,61,18.75,22.56795294217001,16,291
0.3,2,207000,0.3756590992502983,1.9913496859817517,1.7586638538581982,91,67,20.0,28.09033048340063,15,291
0.3,2,208000,0.3762000347216355,1.954752564508662,1.74986510546593,77,65,18.75,26.95946030617082,16,291
0.3,2,209000,0.3639680035693792,1.9766560018959591,1.7296694765899272,57,50,17.647058823529413,19.96450136815074,17,291
0.3,2,210000,0.3689697555843982,1.9935300391041595,1.7397427909364305,58,55,20.0,23.89142105442872,15,291
0.3,2,211000,0.3816155241021712,2.0249555634553857,1.76552926983565,81,70,20.0,26.4776635424402,15,291
0.3,2,212000,0.3781965982357745,2.017442824979263,1.7681188857766177,99,77,21.428571428571427,31.31342543135289,14,291
0.3,2,213000,0.3688222380479063,2.0178457163170997,1.7263411544170568,77,61,20.0,26.217042802980917,15,291
0.3,2,214000,0.3721082788317129,2.0206419281708627,1.723925113608362,60,55,17.647058823529413,21.61682671512713,17,290
0.3,2,215000,0.3855934689930451,2.032000954540031,1.7484906448878137,60,50,17.647058823529413,20.852256688342862,17,290
0.3,2,216000,0.3826180793009057,2.0186466743560167,1.746419112451956,86,71,17.647058823529413,26.612560449953364,17,289
0.3,2,217000,0.3804959609358805,1.9939206074586695,1.7764407358676415,79,65,17.647058823529413,25.61695480931374,17,289
0.3,2,218000,0.3746030256009893,1.9606491069905705,1.730936951147326,97,63,17.647058823529413,28.78713188106304,17,289
0.3,2,219000,0.3746865969524529,1.9781504065040647,1.7271378415947694,66,49,15.789473684210526,20.722677502699455,19,288
0.3,2,220000,0.3715794300073776,1.9849738675958188,1.7068596049302984,60,54,15.789473684210526,21.34325715627259,19,288
0.3,2,221000,0.380073204395234,1.9750290360046456,1.756857466172087,72,54,16.666666666666668,23.53720459187964,18,288
0.3,2,222000,0.3865932866832382,1.9939508323654664,1.7733653532852105,79,60,16.666666666666668,24.98221589673564,18,288
0.3,2,223000,0.3825398650152592,2.0128726287262872,1.735635222659337,85,70,15.789473684210526,24.366886390233997,19,288
0.3,2,224000,0.3819090756087355,2.015364885791715,1.73944442846546,66,64,15.789473684210526,21.80675643095004,19,288
0.3,2,225000,0.3781536278079096,2.019502516453736,1.714466910072249,75,62,15.789473684210526,22.931428553678582,19,288
0.3,2,226000,0.3849969673170901,2.019333139759969,1.7436794224087682,66,55,15.789473684210526,21.90308545284364,19,288
0.3,2,227000,0.3877205910419696,2.0240998838559814,1.7596616469371216,64,55,15.789473684210526,21.471104076160294,19,288
0.3,2,228000,0.3789849706280558,2.010356174990321,1.731368125069736,55,50,15.789473684210526,20.004154693116867,19,288
0.3,2,229000,0.37642398685707,2.033899535423925,1.677011818124985,58,53,16.666666666666668,22.666666666666668,18,288
0.3,2,230000,0.3822953176743873,2.062330623306233,1.711827769230779,55,52,15.789473684210526,20.574841426436112,19,288
0.3,2,231000,0.3838929008892434,2.027995547812621,1.737355032485509,52,47,15.789473684210526,19.94618799451327,19,288
0.3,2,232000,0.3769784377471075,2.036305158256378,1.6785630130501796,71,53,15.0,21.11160818128264,20,287
0.3,2,233000,0.387514352818354,2.0119149143539388,1.7448777522722922,86,54,15.789473684210526,24.323648764045988,19,287
0.3,2,234000,0.3755520849760269,2.0048000779708097,1.706066648515536,92,47,15.0,23.153833375922872,20,287
0.3,2,235000,0.3699455551963473,2.0141809410102094,1.6601592964893437,91,56,15.789473684210526,25.3638344838274,19,287
0.3,2,236000,0.3801548732598527,1.9865256694524984,1.7327696362739462,67,51,15.789473684210526,22.800228409216984,19,287
0.3,2,237000,0.372730573624249,1.9812139080431763,1.7013267296323469,57,47,15.0,19.804039991880444,20,287
0.3,2,238000,0.3830624413117834,1.959382081333301,1.784424282980536,80,58,15.789473684210526,24.56694173149725,19,287
0.3,2,239000,0.3753136905922175,1.9701030676640432,1.7151061753570922,83,51,15.789473684210526,24.06696567008597,19,287
0.3,2,240000,0.3729074907613243,1.970834044004776,1.7193153800076848,65,55,15.789473684210526,22.404367401700053,19,287
0.3,2,241000,0.3802645815795316,2.0091372042591558,1.7057917416799175,74,50,14.285714285714286,19.876147123871768,21,287
0.3,2,242000,0.3878725682886444,1.9933505091399828,1.7546667048170277,76,64,15.0,23.83275057562597,20,286
0.3,2,243000,0.3938604075893565,2.014255919519077,1.7772562367064637,75,61,14.285714285714286,22.33115026389916,21,286
0.3,2,244000,0.3944524967510053,2.0165378481167955,1.7664517549537546,92,68,15.789473684210526,27.14014107586268,19,286
0.3,2,245000,0.389584240244638,1.9866274076800392,1.7899522241122514,60,56,15.0,21.913466179497934,20,286
0.3,2,246000,0.3927941939522394,1.9805913384860756,1.7963896204457204,63,51,14.285714285714286,20.766600604823896,21,286
0.3,2,247000,0.3898618213935268,1.994479205005521,1.771493527839125,67,53,14.285714285714286,20.54760525298881,21,286
0.3,2,248000,0.3857412161578431,1.9751686909581647,1.7421590341513291,54,52,15.0,21.57081361469706,20,286
0.3,2,249000,0.3807279157790055,1.9866028708133967,1.722284111280134,54,52,14.285714285714286,19.622976952791745,21,286
0.3,2,250000,0.3843175906203459,1.980370506686296,1.743417244793852,69,55,15.0,22.518880966868668,20,286
0.3,2,251000,0.3834325714543366,1.9927125506072876,1.710297191363384,63,54,14.285714285714286,20.4197450129662,21,286
0.3,2,252000,0.3910622234247467,2.032511348300822,1.7228071069437405,53,43,13.636363636363637,17.667498291149446,22,286
0.3,2,253000,0.3953196161040093,2.0260336155073,1.758123834169997,70,67,15.789473684210526,25.347228536071427,19,286
0.3,2,254000,0.392371108839503,2.015507299717826,1.7646132620436736,59,47,14.285714285714286,19.74635073493173,21,286
0.3,2,255000,0.3955677275760496,2.0294197031039136,1.7727591242883407,49,43,13.636363636363637,17.47347458434031,22,286
0.3,2,256000,0.3784995037480776,2.01175315912158,1.70232161359279,56,53,13.636363636363637,18.368811152072304,22,286
0.3,2,257000,0.3795334073654436,1.988460588089943,1.7132199290355874,52,52,13.043478260869565,18.10711669090977,23,285
0.3,2,258000,0.386963851333617,2.0041512231282432,1.7348241527352244,66,50,13.636363636363637,19.930664940204014,22,285
0.3,2,259000,0.3956706238564269,1.9840869780084012,1.781103009395822,60,49,13.636363636363637,19.45284614498598,22,285
0.3,2,260000,0.3889284284156734,1.9938967136150236,1.7408547942166142,53,49,13.636363636363637,19.089610345433872,22,285
0.3,2,261000,0.4072970178362829,2.009957993575488,1.8102489806344204,46,45,13.043478260869565,17.434294691210262,23,285
0.3,2,262000,0.3999944962753625,1.974079565109958,1.8199109990811664,68,59,14.285714285714286,22.50955957163186,21,285
0.3,2,263000,0.4008295786611324,1.9858159558055044,1.793007709908507,61,61,13.636363636363637,21.703676803179214,22,284
0.3,2,264000,0.3988439815674814,1.9825561140695764,1.7911774465024837,60,44,12.5,18.179658962697843,24,284
0.3,2,265000,0.4041744721263374,1.982829841238242,1.8019954398842528,67,45,13.043478260869565,19.82637299564827,23,284
0.3,2,266000,0.3926501011397361,1.9681978798586568,1.7650191904877133,69,57,13.636363636363637,22.3881978943969,22,284
0.3,2,267000,0.3948950827379881,1.9976608769223112,1.7713741569715893,63,59,13.636363636363637,21.93077011155674,22,284
0.3,2,268000,0.392109393698313,1.9957199024535908,1.739380582857642,61,60,13.636363636363637,22.042408411855572,22,284
0.3,2,269000,0.4102335581575394,2.0315532772607376,1.793766795857415,54,52,13.043478260869565,19.234204724395607,23,284
0.3,2,270000,0.3982537225376696,1.973271749829636,1.7616985824371514,43,42,11.538461538461538,16.347737479848984,26,282
0.3,2,271000,0.4072761205793195,1.9592892657933925,1.814457886058307,80,60,12.5,22.693611435820436,24,282
0.3,2,272000,0.4243303150852904,1.9569395017793596,1.887311196763018,73,52,11.538461538461538,19.49404400013732,26,281
0.3,2,273000,0.3900672127578938,1.934163701067616,1.742968745198889,69,51,12.0,20.71907333835179,25,281
0.3,2,274000,0.3898569225123863,1.9458312150482968,1.7430131524166597,81,46,11.538461538461538,20.10019282194303,26,281
0.3,2,275000,0.3923312313140797,1.968305171530978,1.7125881048024438,91,57,12.0,23.66938951472978,25,280
0.3,2,276000,0.3982641088012999,1.9360253732497872,1.7480177925369658,106,59,11.538461538461538,24.50310933052998,26,279
0.3,2,277000,0.3957440365014506,1.92774812408138,1.7560060390604872,92,50,11.11111111111111,21.744873100867697,27,279
0.3,2,278000,0.3908631501356434,1.9013063917097368,1.7535825590018714,81,63,10.714285714285714,20.91113364225101,28,278
0.3,2,279000,0.3977028599039038,1.9182141651299895,1.757738485511025,96,56,11.11111111111111,23.11858853395832,27,278
0.3,2,280000,0.4048451907274006,1.9245253616601303,1.78752198415366,102,56,11.11111111111111,23.631951586834063,27,278
0.3,2,281000,0.4060005331635762,1.9447315793574529,1.7730099889941484,76,71,10.344827586206897,19.89156095896113,29,278
0.3,2,282000,0.4081112867662328,1.931120179982211,1.784451778501622,71,62,10.0,18.837905049836795,30,277
0.3,2,283000,0.4196830541507547,1.9581698320514835,1.8043850940064217,57,52,10.344827586206897,18.749300422938017,29,277
0.3,2,284000,0.4230621862808448,1.9850625228901797,1.78926114658884,70,55,10.0,18.484227510682363,30,277
0.3,2,285000,0.4217443933463409,1.979961282896458,1.777239933910832,66,57,10.344827586206897,19.16403935188556,29,277
0.3,2,286000,0.4114098976817643,1.9751216449536964,1.7347679963650198,63,44,9.67741935483871,16.543953376997607,31,277
0.3,2,287000,0.4110047410482716,1.963087950609533,1.7603488901135993,77,62,10.0,18.873261509341727,30,277
0.3,2,288000,0.4135537257572832,1.9629309893789568,1.7647078752434986,63,50,10.344827586206897,18.83004909999452,29,277
0.3,2,289000,0.4104226270568219,1.9629833097891487,1.7599371594701565,85,51,10.344827586206897,20.49604816757403,29,277
0.3,2,290000,0.41036930003641,1.9621200230209803,1.7387515941330147,62,54,10.344827586206897,18.90498175918456,29,277
0.3,2,291000,0.4157348800468811,1.9847486004290276,1.75954342533445,75,60,10.714285714285714,21.412374831353187,28,277
0.3,2,292000,0.4154451806623183,1.975573122529644,1.761965561960292,74,51,10.0,19.09101010074288,30,276
0.3,2,293000,0.420869774329867,1.9718313570487485,1.777648842700695,59,54,10.0,18.57238092796218,30,276
0.3,2,294000,0.4281438958976994,1.987536231884058,1.7974292622150605,54,54,9.67741935483871,17.100060548419858,31,276
0.3,2,295000,0.4280746162935381,1.9845849802371545,1.8118796381441131,65,46,10.0,18.424621208227503,30,276
0.3,2,296000,0.4318222516986402,1.996574440052701,1.797649884015755,67,52,9.67741935483871,17.698892068065863,31,276
0.3,2,297000,0.4225919748769187,2.007536231884058,1.7441634490032414,59,57,10.0,18.610033136277146,30,276
0.3,2,298000,0.4166469333339275,1.99201581027668,1.7495931236883513,60,58,9.67741935483871,17.502787053226495,31,276
0.3,2,299000,0.4223836326189564,2.008695652173913,1.762162777552196,54,41,9.375,15.325122348614382,32,276
0.3,2,300000,0.4294042091847757,2.015441370223979,1.773296313005815,54,43,9.67741935483871,16.40296412389992,31,276
0.35,2,0,0.1827362400444089,1.8169676700111483,0.9993448744154508,61,46,37.5,11.10180165558726,8,300
0.35,2,1000,0.1851233682173662,1.816989966555184,1.0127961905877747,61,51,37.5,14.45683229480096,8,300
0.35,2,2000,0.1878781426316504,1.816989966555184,1.022994576517568,68,49,42.85714285714285,12.563309066240372,7,300
0.35,2,3000,0.190277665034083,1.8170345596432556,1.0420770280383886,53,44,37.5,9.1104335791443,8,300
0.35,2,4000,0.1926880430407957,1.8170791527313264,1.0548561321158356,56,52,42.85714285714285,8.424938684449561,7,300
0.35,2,5000,0.1950793798273409,1.817168338907469,1.0650659967208298,67,52,42.85714285714285,12.322204944484472,7,300
0.35,2,6000,0.1997574213126857,1.8174358974358973,1.089895042693203,64,52,42.85714285714285,11.825258335185644,7,300
0.35,2,7000,0.2019524777625131,1.8176365663322185,1.0937593437159991,87,83,60.0,22.2530896731218,5,300
0.35,2,8000,0.2069228427358177,1.8188628762541803,1.1324092104579573,99,72,60.0,22.960836221705865,5,300
0.35,2,9000,0.2129947980958711,1.820200668896321,1.1633401266722228,101,79,75.0,17.26267650163207,4,300
0.35,2,10000,0.2196788445593098,1.8220066889632107,1.2016017277954212,93,67,60.0,22.952124084711635,5,300
0.35,2,11000,0.2257205328084349,1.8245039018952065,1.2359971688199476,106,100,75.0,30.01666203960727,4,300
0.35,2,12000,0.2356422894328211,1.8294983277591972,1.2762931509048614,111,97,60.0,41.35698248180106,5,300
0.35,2,13000,0.242268759298102,1.8363433667781492,1.30686226103169,123,94,100.0,16.87206764645835,3,300
0.35,2,14000,0.2495513432765478,1.844927536231884,1.3471626177321376,98,76,75.0,15.132745950421556,4,300
0.35,2,15000,0.2591145532277347,1.8506354515050167,1.3867583809536497,130,130,100.0,42.42640687119285,3,300
0.35,2,16000,0.2671766298103112,1.8561426978818285,1.4272705478665677,145,124,100.0,49.53786430600334,3,300
0.35,2,17000,0.2767131502984746,1.8585730211817169,1.4767589516397397,134,125,100.0,41.88078318274385,3,300
0.35,2,18000,0.2863048575071141,1.8683389074693424,1.5365283363609403,133,89,100.0,23.762715894162152,3,300
0.35,2,19000,0.3078583271640678,1.907692307692308,1.5823627224835364,135,118,100.0,38.113864493995706,3,300
0.35,2,20000,0.3260486551958553,1.9387513935340024,1.65551270181645,136,134,100.0,49.50420857529859,3,300
0.35,2,21000,0.3487540474879845,1.976365663322185,1.741391190079269,137,130,100.0,47.462265713582056,3,300
0.35,2,22000,0.3660072370371079,2.008160535117057,1.801125236675319,152,148,150.0,2.0,2,300
0.35,2,23000,0.3813879362245688,2.0170122630992195,1.877019034442367,152,148,150.0,2.0,2,300
0.35,2,24000,0.3950535183196795,2.032753623188406,1.9290056903790076,152,148,150.0,2.0,2,300
0.35,2,25000,0.406193636313052,2.037458193979933,1.98743739637204,153,147,150.0,3.0,2,300
0.35,2,26000,0.4169807042477012,2.04778149386845,2.015257146874585,153,147,150.0,3.0,2,300
0.35,2,27000,0.4228116866787527,2.053467112597547,2.044627973684983,153,147,150.0,3.0,2,300
0.35,2,28000,0.4351135533027978,2.068272017837235,2.095985323613645,153,147,150.0,3.0,2,300
0.35,2,29000,0.4453634795539154,2.079933110367893,2.1069897830322293,154,146,150.0,4.0,2,300
0.35,2,30000,0.4558959622357776,2.0791304347826087,2.1816519153230103,154,146,150.0,4.0,2,300
0.35,2,31000,0.4611346730243238,2.090969899665552,2.174085873151211,154,146,150.0,4.0,2,300
0.35,2,32000,0.4645361174336768,2.0790189520624303,2.2297104358106066,154,146,150.0,4.0,2,300
0.35,2,33000,0.475162862551205,2.114002229654404,2.2336872307494744,154,146,150.0,4.0,2,300
0.35,2,34000,0.4808012520953369,2.101226309921962,2.281413347261024,154,146,150.0,4.0,2,300
0.35,2,35000,0.4835410554717654,2.096365663322185,2.286617310835928,154,136,100.0,64.06246951218786,3,300
0.35,2,36000,0.4886905455880216,2.082118171683389,2.3390418402969915,155,145,150.0,5.0,2,300
0.35,2,37000,0.4927350490826941,2.108561872909699,2.31473461816835,155,137,100.0,65.46754921333164,3,300
0.35,2,38000,0.4966510172702691,2.1103232998885173,2.328252223775454,155,145,150.0,5.0,2,300
0.35,2,39000,0.5026253152891423,2.1001114827201786,2.386206430699659,156,114,100.0,52.38320341483518,3,300
0.35,2,40000,0.5045724840460459,2.103901895206243,2.385748913049712,155,131,100.0,61.59545437773797,3,300
0.35,2,41000,0.5072904309855445,2.074470457079153,2.4184300752116226,156,126,100.0,59.262129560116215,3,300
0.35,2,42000,0.5129243643289925,2.0911259754738016,2.421019244682205,155,113,100.0,51.04899607240088,3,300
0.35,2,43000,0.5197015130949189,2.0835228539576365,2.4719425492501674,156,113,100.0,51.85235449491823,3,300
0.35,2,44000,0.5205761994734158,2.074782608695652,2.490781145814068,154,112,100.0,49.71921157862421,3,300
0.35,2,45000,0.5233626037288911,2.09948717948718,2.493688566865638,156,132,100.0,62.99206299209449,3,300
0.35,2,46000,0.5320100735034562,2.1190858416945373,2.47839109013012,156,132,100.0,62.99206299209449,3,300
0.35,2,47000,0.5244330808169798,2.08231884057971,2.4795579528334075,156,132,100.0,62.99206299209449,3,300
0.35,2,48000,0.5317413668720565,2.1124414715719064,2.488273163807609,156,132,100.0,62.99206299209449,3,300
0.35,2,49000,0.5311980854907241,2.122720178372352,2.4576670703280943,156,122,75.0,65.12296062065974,4,300
0.35,2,50000,0.5288334607052204,2.132218506131549,2.4619093529282727,156,124,75.0,65.99242380758567,4,300
0.35,2,51000,0.5258950522281985,2.1221404682274247,2.481377771390973,156,120,75.0,64.27285585688566,4,300
0.35,2,52000,0.5242267775797709,2.15041248606466,2.4282859372263546,156,125,75.0,66.41159537309731,4,300
0.35,2,53000,0.5174803915040808,2.1129319955406918,2.4295357646550784,156,125,100.0,58.65719620529664,3,300
0.35,2,54000,0.5169235027607064,2.1166555183946487,2.412800826985285,157,125,100.0,59.43624034767565,3,300
0.35,2,55000,0.5210975750974378,2.1258416945373466,2.4468701876275856,159,125,100.0,60.99726769837044,3,300
0.35,2,56000,0.519573417368318,2.0960535117056858,2.442944846610604,160,125,100.0,61.77917664283546,3,300
0.35,2,57000,0.5227191410498565,2.095429208472687,2.443009384816817,128,125,100.0,37.49666651850535,3,300
0.35,2,58000,0.5253738813376068,2.1066666666666665,2.4594300479131057,132,125,75.0,54.66717479438644,4,300
0.35,2,59000,0.5195330593408858,2.081047937569677,2.466757809667156,166,126,100.0,67.07210050883054,3,300
0.35,2,60000,0.5255119550460474,2.104682274247492,2.474778290369646,137,127,100.0,45.43860326491855,3,300
0.35,2,61000,0.5279335891375286,2.110746934225195,2.508207015333612,138,127,100.0,46.180804092898455,3,300
0.35,2,62000,0.5260522602994684,2.083701226309922,2.515269686399487,144,129,100.0,51.980765673468106,3,300
0.35,2,63000,0.5318163709387423,2.135830546265329,2.476188820017303,171,129,150.0,21.0,2,300
0.35,2,64000,0.5352908406663345,2.102675585284281,2.5218818204358,138,129,100.0,47.51841748206689,3,300
0.35,2,65000,0.5318307097892228,2.100713489409141,2.5099329346485506,171,129,150.0,21.0,2,300
0.35,2,66000,0.5292895299185897,2.0927982162764773,2.497192825213842,141,129,100.0,49.73932046178355,3,300
0.35,2,67000,0.531339859661967,2.118216276477146,2.461290259252844,141,129,100.0,49.73932046178355,3,300
0.35,2,68000,0.5319262872472732,2.103723522853957,2.502945143804371,157,129,100.0,61.87622052668267,3,300
0.35,2,69000,0.5294371459247517,2.081092530657748,2.527649567281268,171,129,150.0,21.0,2,300
0.35,2,70000,0.5302155558290532,2.0640133779264214,2.5350770434921666,152,129,100.0,58.04021594262608,3,300
0.35,2,71000,0.5345978852060983,2.068561872909699,2.5798200449418336,148,129,100.0,54.99696961348568,3,300
0.35,2,72000,0.5339284642997213,2.0707692307692307,2.559212456527943,157,129,100.0,61.87622052668267,3,300
0.35,2,73000,0.5350011954653748,2.0723745819397994,2.5733258575284794,171,129,150.0,21.0,2,300
0.35,2,74000,0.5362269074732727,2.0653511705685617,2.56137074606894,172,128,150.0,22.0,2,300
0.35,2,75000,0.5412572799956259,2.0799554069119286,2.58086253519303,172,128,150.0,22.0,2,300
